[[<module 'oppgave2g.export1643' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1643.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export2020' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export2020.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1583' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1583.py'>, AssertionError('Lists differ: [1, 2, 3, 4] != [1, 4, 3, 2]\n\nFirst differing element 1:\n2\n4\n\n- [1, 2, 3, 4]\n?     ^     ^\n\n+ [1, 4, 3, 2]\n?     ^     ^\n')]]
[[<module 'oppgave2g.export1035' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1035.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export40' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export40.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export1660' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1660.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export1866' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1866.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1924' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1924.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export1242' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1242.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export704' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export704.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export1232' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1232.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export766' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export766.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export1845' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1845.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export210' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export210.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export992' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export992.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export900' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export900.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export1956' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1956.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export906' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export906.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export431' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export431.py'>, TypeError("'builtin_function_or_method' object is not subscriptable")]]
[[<module 'oppgave2g.export461' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export461.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1630' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1630.py'>, AssertionError('Lists differ: [2, 3, 3, 4, 1, 1, 1] != [2, 3, 1, 4, 1]\n\nFirst differing element 2:\n3\n1\n\nFirst list contains 2 additional elements.\nFirst extra element 5:\n1\n\n- [2, 3, 3, 4, 1, 1, 1]\n?        ^     ------\n\n+ [2, 3, 1, 4, 1]\n?        ^\n')]]
[[<module 'oppgave2g.export48' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export48.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1925' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1925.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1343' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1343.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export952' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export952.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export452' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export452.py'>, AssertionError('Lists differ: [1, 2, 3, 4] != [1, 4, 3, 2]\n\nFirst differing element 1:\n2\n4\n\n- [1, 2, 3, 4]\n?     ^     ^\n\n+ [1, 4, 3, 2]\n?     ^     ^\n')]]
[[<module 'oppgave2g.export31' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export31.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export100' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export100.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export878' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export878.py'>, IndexError('pop index out of range')]]
[[<module 'oppgave2g.export642' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export642.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export123' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export123.py'>, AssertionError('Lists differ: [] != [1, 4, 3, 2]\n\nSecond list contains 4 additional elements.\nFirst extra element 0:\n1\n\n- []\n+ [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1601' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1601.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export542' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export542.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export1278' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1278.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export805' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export805.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export414' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export414.py'>, AssertionError('Lists differ: [1, 2, 3, 4] != [1, 4, 3, 2]\n\nFirst differing element 1:\n2\n4\n\n- [1, 2, 3, 4]\n?     ^     ^\n\n+ [1, 4, 3, 2]\n?     ^     ^\n')]]
[[<module 'oppgave2g.export721' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export721.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export86' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export86.py'>, NameError("name 'none' is not defined")]]
[[<module 'oppgave2g.export1032' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1032.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1736' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1736.py'>, AssertionError('Lists differ: [1, 4, 4, 3] != [1, 4, 3]\n\nFirst differing element 2:\n4\n3\n\nFirst list contains 1 additional elements.\nFirst extra element 3:\n3\n\n- [1, 4, 4, 3]\n?        ---\n\n+ [1, 4, 3]')]]
[[<module 'oppgave2g.export507' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export507.py'>, AssertionError('Lists differ: [1, 4, 4, 3] != [1, 4, 3]\n\nFirst differing element 2:\n4\n3\n\nFirst list contains 1 additional elements.\nFirst extra element 3:\n3\n\n- [1, 4, 4, 3]\n?        ---\n\n+ [1, 4, 3]')]]
[[<module 'oppgave2g.export1914' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1914.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1118' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1118.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1699' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1699.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1648' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1648.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1707' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1707.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1825' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1825.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export708' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export708.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1416' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1416.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1803' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1803.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1405' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1405.py'>, NameError("name 'i' is not defined")]]
[[<module 'oppgave2g.export1441' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1441.py'>, TimeoutError()]]
[[<module 'oppgave2g.export1027' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1027.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export2035' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export2035.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export1377' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1377.py'>, AssertionError('Lists differ: [1, 4, 4, 3] != [1, 4, 3]\n\nFirst differing element 2:\n4\n3\n\nFirst list contains 1 additional elements.\nFirst extra element 3:\n3\n\n- [1, 4, 4, 3]\n?        ---\n\n+ [1, 4, 3]')]]
[[<module 'oppgave2g.export1728' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1728.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export609' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export609.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export66' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export66.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1966' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1966.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export962' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export962.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export256' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export256.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1625' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1625.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1702' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1702.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export333' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export333.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export736' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export736.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1447' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1447.py'>, AssertionError('Lists differ: [] != [1, 4, 3, 2]\n\nSecond list contains 4 additional elements.\nFirst extra element 0:\n1\n\n- []\n+ [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1618' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1618.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export2090' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export2090.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1620' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1620.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export89' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export89.py'>, AssertionError('Lists differ: [1, 2, 3, 4] != [1, 4, 3, 2]\n\nFirst differing element 1:\n2\n4\n\n- [1, 2, 3, 4]\n?     ^     ^\n\n+ [1, 4, 3, 2]\n?     ^     ^\n')]]
[[<module 'oppgave2g.export425' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export425.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export1330' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1330.py'>, AssertionError('Lists differ: [] != [1, 4, 3, 2]\n\nSecond list contains 4 additional elements.\nFirst extra element 0:\n1\n\n- []\n+ [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export480' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export480.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export305' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export305.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export364' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export364.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1997' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1997.py'>, TypeError("'builtin_function_or_method' object is not subscriptable")]]
[[<module 'oppgave2g.export1269' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1269.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1624' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1624.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1747' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1747.py'>, TypeError("'int' object is not subscriptable")]]
[[<module 'oppgave2g.export320' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export320.py'>, AssertionError('Lists differ: [1, 2, 3, 4] != [1, 4, 3, 2]\n\nFirst differing element 1:\n2\n4\n\n- [1, 2, 3, 4]\n?     ^     ^\n\n+ [1, 4, 3, 2]\n?     ^     ^\n')]]
[[<module 'oppgave2g.export928' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export928.py'>, AssertionError('Lists differ: [2, 2, 3, 3, 4, 1, 1, 1] != [2, 3, 1, 4, 1]\n\nFirst differing element 1:\n2\n3\n\nFirst list contains 3 additional elements.\nFirst extra element 5:\n1\n\n- [2, 2, 3, 3, 4, 1, 1, 1]\n+ [2, 3, 1, 4, 1]')]]
[[<module 'oppgave2g.export203' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export203.py'>, AssertionError('Lists differ: [1, 4, 4, 3] != [1, 4, 3]\n\nFirst differing element 2:\n4\n3\n\nFirst list contains 1 additional elements.\nFirst extra element 3:\n3\n\n- [1, 4, 4, 3]\n?        ---\n\n+ [1, 4, 3]')]]
[[<module 'oppgave2g.export35' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export35.py'>, AssertionError('Lists differ: [1, 3, 2] != [1, 4, 3, 2]\n\nFirst differing element 1:\n3\n4\n\nSecond list contains 1 additional elements.\nFirst extra element 3:\n2\n\n- [1, 3, 2]\n+ [1, 4, 3, 2]\n?     +++\n')]]
[[<module 'oppgave2g.export746' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export746.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1362' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1362.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1096' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1096.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export413' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export413.py'>, UnboundLocalError("local variable 'lst' referenced before assignment")]]
[[<module 'oppgave2g.export1559' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1559.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export619' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export619.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1829' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1829.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export481' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export481.py'>, AssertionError('None != [2, 3, 1, 4, 1]')]]
[[<module 'oppgave2g.export772' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export772.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1057' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1057.py'>, AssertionError('Lists differ: [1, 2, 3, 4] != [1, 4, 3, 2]\n\nFirst differing element 1:\n2\n4\n\n- [1, 2, 3, 4]\n?     ^     ^\n\n+ [1, 4, 3, 2]\n?     ^     ^\n')]]
[[<module 'oppgave2g.export1207' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1207.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export8' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export8.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export382' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export382.py'>, AssertionError('Lists differ: [1, 2, 3, 4] != [1, 4, 3, 2]\n\nFirst differing element 1:\n2\n4\n\n- [1, 2, 3, 4]\n?     ^     ^\n\n+ [1, 4, 3, 2]\n?     ^     ^\n')]]
[[<module 'oppgave2g.export603' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export603.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export142' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export142.py'>, AssertionError('Lists differ: [1, 2, 3, 4] != [1, 4, 3, 2]\n\nFirst differing element 1:\n2\n4\n\n- [1, 2, 3, 4]\n?     ^     ^\n\n+ [1, 4, 3, 2]\n?     ^     ^\n')]]
[[<module 'oppgave2g.export1306' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1306.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1316' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1316.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export1687' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1687.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export1202' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1202.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export2055' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export2055.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export994' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export994.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export9' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export9.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export707' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export707.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export750' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export750.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export25' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export25.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export1749' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1749.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export505' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export505.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export376' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export376.py'>, NameError("name 'lsite' is not defined")]]
[[<module 'oppgave2g.export2074' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export2074.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export136' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export136.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export465' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export465.py'>, TypeError("'list' object is not callable")]]
[[<module 'oppgave2g.export1246' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1246.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export239' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export239.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export580' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export580.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export1776' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1776.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1244' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1244.py'>, AssertionError('Lists differ: [1, 2, 3, 4] != [1, 4, 3, 2]\n\nFirst differing element 1:\n2\n4\n\n- [1, 2, 3, 4]\n?     ^     ^\n\n+ [1, 4, 3, 2]\n?     ^     ^\n')]]
[[<module 'oppgave2g.export1121' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1121.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export827' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export827.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export961' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export961.py'>, TypeError('list.append() takes exactly one argument (0 given)')]]
[[<module 'oppgave2g.export1806' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1806.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1340' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1340.py'>, AssertionError('Lists differ: [1, 2, 3, 4] != [1, 4, 3, 2]\n\nFirst differing element 1:\n2\n4\n\n- [1, 2, 3, 4]\n?     ^     ^\n\n+ [1, 4, 3, 2]\n?     ^     ^\n')]]
[[<module 'oppgave2g.export1547' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1547.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export1439' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1439.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export523' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export523.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1772' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1772.py'>, AssertionError('Lists differ: [2, 3, 1, 4] != [2, 3, 1, 4, 1]\n\nSecond list contains 1 additional elements.\nFirst extra element 4:\n1\n\n- [2, 3, 1, 4]\n+ [2, 3, 1, 4, 1]\n?            +++\n')]]
[[<module 'oppgave2g.export126' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export126.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1870' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1870.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export758' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export758.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export740' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export740.py'>, TimeoutError()]]
[[<module 'oppgave2g.export4' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export4.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export291' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export291.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1634' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1634.py'>, AssertionError('None != [1, 4, 3, 2]')]]
[[<module 'oppgave2g.export1923' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1923.py'>, NameError("name 'append' is not defined")]]
[[<module 'oppgave2g.export683' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export683.py'>, IndexError('list index out of range')]]
[[<module 'oppgave2g.export1465' from '/home/sigmund/eksamensoppgaver/H21/oppgave2g/export1465.py'>, AssertionError('Lists differ: [1, 4, 3] != [1, 4, 3, 2]\n\nSecond list contains 1 additional elements.\nFirst extra element 3:\n2\n\n- [1, 4, 3]\n+ [1, 4, 3, 2]\n?         +++\n')]]
